serie,Classe
-0.317608920150619,False
-0.676575582436199,True
0.5349369027776335,True
0.7592910667061209,False
0.131099407706356,False
-0.2727380873649215,False
-0.13812558900782898,False
-0.048383923436433995,False
0.26571190606344847,False
-0.227867254579224,True
1.5220952240629784,False
-0.9906714119360815,False
-0.317608920150619,False
0.8041618994918184,False
-1.0804130775074765,False
-0.856058913578989,False
0.4451952372062385,False
-2.5162797266497963,False
-0.317608920150619,False
-0.13812558900782898,False
0.579807735563331,False
0.8041618994918184,False
-0.36247975293631646,True
-1.1701547430788715,False
-0.945800579150384,False
-0.6317047496505015,False
0.3554535716348435,False
-0.2727380873649215,True
1.4323535584915834,False
0.490066069991936,True
-1.2598964086502664,False
1.5669660568486758,False
0.0862285749206585,False
0.041357742134961004,False
-1.035542244721779,False
-0.048383923436433995,True
2.284899381419836,True
1.7015785552057683,False
-0.003513090650736496,False
-0.766317248007594,False
-0.49709225129340895,False
-7.27258800193373,False
-0.18299642179352651,False
0.041357742134961004,False
1.2528702273487935,True
4.034861860062038,False
1.387482725705886,True
4.034861860062038,False
-0.048383923436433995,False
-0.18299642179352651,False
-1.215025575864569,False
-3.0098588872924688,False
0.8041618994918184,False
1.477224391277281,False
2.1502868830627433,False
1.4323535584915834,False
-0.9009297463646865,True
2.7784785420625084,True
2.329770214205533,False
-0.45222141850771147,False
1.0733868962060034,False
3.9451201944906433,False
-0.40735058572201394,False
1.5669660568486758,True
-0.945800579150384,False
-0.09325475622213149,False
-0.003513090650736496,True
1.2528702273487935,False
0.220841073277751,True
-1.5291214053644515,True
-1.484250572578754,False
-0.6317047496505015,True
0.9836452306346084,False
0.6246785683490285,False
0.3554535716348435,False
0.3554535716348435,False
-0.5419630840791064,False
1.1631285617773983,True
0.7592910667061209,False
-0.7214464152218966,False
-0.9009297463646865,False
0.7144202339204235,False
0.26571190606344847,False
-0.766317248007594,False
0.3554535716348435,False
-0.003513090650736496,False
-1.125283910293174,False
0.490066069991936,False
-0.13812558900782898,False
1.5669660568486758,False
-0.003513090650736496,False
-0.856058913578989,False
2.1502868830627433,False
-0.49709225129340895,False
-1.035542244721779,True
-1.0804130775074765,False
0.8939035650632134,False
0.7592910667061209,False
0.131099407706356,False
-1.6188630709358465,False
0.8939035650632134,False
0.490066069991936,False
0.8939035650632134,False
0.490066069991936,False
-0.003513090650736496,False
-0.317608920150619,False
1.0285160634203059,False
1.2528702273487935,False
0.220841073277751,False
1.0733868962060034,False
1.0285160634203059,False
-0.09325475622213149,False
2.105416050277046,False
-0.45222141850771147,False
-0.317608920150619,False
-0.6317047496505015,True
1.5669660568486758,False
-1.3496380742216616,False
0.0862285749206585,False
-0.048383923436433995,True
0.579807735563331,False
-0.18299642179352651,False
1.4323535584915834,False
-0.8111880807932915,False
-0.45222141850771147,False
0.310582738849146,False
0.041357742134961004,False
-0.7214464152218966,True
-2.3367963955070064,True
1.3426118929201885,False
0.4451952372062385,False
0.1759702404920535,True
-0.5868339168648039,False
1.7015785552057683,True
