serie,Classe
0.6734020483688367,False
-0.6861858234640462,False
-2.0457736952969294,False
-3.4053615671298116,False
-0.006391887547604818,False
1.0132990163270574,False
1.6930929522434988,False
2.7127838561181608,False
-0.006391887547604818,True
-2.38567066325515,False
1.6930929522434988,False
-0.34628885550582555,False
0.6734020483688367,False
-2.7255676312133703,False
-0.6861858234640462,True
6.79154747161681,True
2.0329899202017194,False
0.3335050804106159,False
-0.6861858234640462,False
-1.3659797593804879,False
-1.026082791422267,False
-0.006391887547604818,False
1.353195984285278,False
-1.3659797593804879,False
2.37288688815994,False
-0.6861858234640462,False
1.6930929522434988,False
-3.065464599171591,False
-0.006391887547604818,False
1.353195984285278,True
2.37288688815994,False
-0.6861858234640462,True
-1.7058767273387085,True
-1.7058767273387085,False
0.6734020483688367,True
-5.4447433748791365,False
1.0132990163270574,False
0.6734020483688367,False
-1.3659797593804879,False
2.0329899202017194,False
0.3335050804106159,True
-1.3659797593804879,False
-1.3659797593804879,False
-0.006391887547604818,False
-0.34628885550582555,False
1.6930929522434988,False
-0.34628885550582555,False
2.0329899202017194,False
-0.34628885550582555,False
2.37288688815994,False
-0.34628885550582555,False
0.3335050804106159,False
-1.7058767273387085,False
-0.6861858234640462,False
-0.34628885550582555,False
-1.026082791422267,False
3.052680824076382,True
-2.0457736952969294,False
-1.7058767273387085,False
0.6734020483688367,True
-1.7058767273387085,False
-0.6861858234640462,False
-0.6861858234640462,False
-0.006391887547604818,False
1.0132990163270574,False
1.353195984285278,False
-1.3659797593804879,True
-3.065464599171591,True
-1.7058767273387085,False
-0.6861858234640462,False
1.6930929522434988,False
-0.006391887547604818,True
-1.3659797593804879,False
-0.34628885550582555,False
2.0329899202017194,False
-1.026082791422267,False
0.3335050804106159,False
0.3335050804106159,False
-1.026082791422267,True
0.6734020483688367,False
-0.34628885550582555,False
-0.6861858234640462,True
1.353195984285278,False
0.3335050804106159,False
-0.006391887547604818,False
-0.006391887547604818,False
-0.6861858234640462,False
0.3335050804106159,False
0.3335050804106159,True
2.7127838561181608,False
-0.34628885550582555,True
2.37288688815994,False
-0.6861858234640462,False
-1.7058767273387085,False
0.3335050804106159,True
-2.38567066325515,True
0.6734020483688367,False
-0.34628885550582555,True
2.0329899202017194,False
0.3335050804106159,False
-0.006391887547604818,False
1.353195984285278,False
1.0132990163270574,False
-1.026082791422267,False
1.0132990163270574,True
2.7127838561181608,False
-0.006391887547604818,False
2.7127838561181608,False
-0.6861858234640462,False
-2.38567066325515,False
1.0132990163270574,True
2.0329899202017194,True
-1.3659797593804879,True
-1.026082791422267,False
-0.6861858234640462,False
-1.3659797593804879,True
-2.7255676312133703,False
-0.006391887547604818,True
2.37288688815994,False
2.37288688815994,True
-1.3659797593804879,True
3.052680824076382,True
0.6734020483688367,True
0.3335050804106159,False
-1.026082791422267,True
1.353195984285278,False
2.7127838561181608,False
-2.0457736952969294,False
-0.34628885550582555,False
0.3335050804106159,False
0.6734020483688367,False
1.0132990163270574,False
-1.026082791422267,False
1.0132990163270574,True
1.353195984285278,False
-0.006391887547604818,False
-0.006391887547604818,True
-0.6861858234640462,False
0.3335050804106159,False
0.3335050804106159,False
-0.6861858234640462,False
0.6734020483688367,False
-0.34628885550582555,False
0.3335050804106159,False
0.6734020483688367,False
0.3335050804106159,True
1.6930929522434988,False
-0.6861858234640462,True
1.0132990163270574,False
-0.6861858234640462,False
-0.34628885550582555,False
0.3335050804106159,True
1.353195984285278,False
-0.6861858234640462,True
-0.6861858234640462,False
0.6734020483688367,False
-0.34628885550582555,False
-0.34628885550582555,False
3.052680824076382,False
-0.34628885550582555,True
-2.0457736952969294,False
-0.34628885550582555,False
0.3335050804106159,False
-0.6861858234640462,True
-3.065464599171591,True
1.0132990163270574,False
-0.006391887547604818,False
-0.34628885550582555,True
-1.026082791422267,True
2.37288688815994,True
-2.38567066325515,False
1.0132990163270574,False
0.6734020483688367,True
-1.026082791422267,False
2.7127838561181608,False
0.6734020483688367,False
-0.34628885550582555,True
1.353195984285278,False
-0.6861858234640462,False
-0.6861858234640462,False
-0.6861858234640462,False
-0.6861858234640462,False
-0.34628885550582555,False
0.3335050804106159,False
1.0132990163270574,False
0.6734020483688367,True
-1.7058767273387085,False
-0.006391887547604818,True
-0.6861858234640462,False
0.3335050804106159,True
1.353195984285278,False
-0.34628885550582555,False
0.3335050804106159,False
-0.006391887547604818,False
-0.006391887547604818,False
1.6930929522434988,False
-0.006391887547604818,False
1.353195984285278,False
-0.6861858234640462,False
-0.34628885550582555,False
-0.006391887547604818,False
-0.34628885550582555,False
1.353195984285278,True
-2.38567066325515,True
1.353195984285278,False
-0.34628885550582555,False
-0.6861858234640462,False
0.3335050804106159,False
-0.006391887547604818,False
-0.34628885550582555,True
1.0132990163270574,False
0.3335050804106159,False
-0.6861858234640462,False
-0.34628885550582555,False
0.3335050804106159,False
-1.026082791422267,False
-0.34628885550582555,False
0.3335050804106159,False
0.3335050804106159,False
-0.6861858234640462,True
-0.6861858234640462,False
1.353195984285278,False
-1.026082791422267,True
2.37288688815994,False
-1.3659797593804879,False
-1.7058767273387085,True
3.052680824076382,True
1.0132990163270574,False
0.3335050804106159,True
-1.3659797593804879,False
-1.026082791422267,False
1.6930929522434988,False
0.6734020483688367,False
0.3335050804106159,False
0.6734020483688367,True
1.0132990163270574,False
0.3335050804106159,False
0.3335050804106159,False
1.353195984285278,False
1.0132990163270574,False
-0.006391887547604818,False
1.353195984285278,True
1.353195984285278,False
-0.34628885550582555,False
-2.38567066325515,False
-0.34628885550582555,False
4.072371727951044,True
2.7127838561181608,False
-1.7058767273387085,False
-0.6861858234640462,False
-3.065464599171591,False
0.3335050804106159,False
0.6734020483688367,True
3.732474759992823,False
0.3335050804106159,False
1.353195984285278,False
-0.006391887547604818,True
-1.026082791422267,False
-1.7058767273387085,False
-0.34628885550582555,False
0.6734020483688367,True
-3.065464599171591,False
2.37288688815994,True
2.37288688815994,False
-1.3659797593804879,False
1.6930929522434988,False
-1.026082791422267,False
1.353195984285278,False
0.6734020483688367,False
1.353195984285278,False
-1.3659797593804879,False
1.0132990163270574,False
0.6734020483688367,False
0.3335050804106159,False
1.0132990163270574,False
1.0132990163270574,False
-0.34628885550582555,False
-0.34628885550582555,False
2.0329899202017194,False
1.0132990163270574,True
-1.026082791422267,False
-0.006391887547604818,False
-0.34628885550582555,False
0.3335050804106159,False
-0.34628885550582555,False
-1.026082791422267,False
-1.3659797593804879,False
1.0132990163270574,False
-0.34628885550582555,False
-0.006391887547604818,False
-0.6861858234640462,True
-1.7058767273387085,False
-0.006391887547604818,False
0.6734020483688367,True
3.052680824076382,False
-0.6861858234640462,False
-0.34628885550582555,True
-0.6861858234640462,False
-0.34628885550582555,True
-1.7058767273387085,False
0.3335050804106159,False
-1.026082791422267,True
2.37288688815994,False
-0.6861858234640462,False
-1.3659797593804879,False
1.0132990163270574,False
-0.006391887547604818,False
4.072371727951044,False
-1.3659797593804879,False
-0.34628885550582555,True
2.0329899202017194,False
-0.34628885550582555,False
-0.006391887547604818,True
